Solar,Wind,Consumption Total
0.032516,33.573645,6473.572582
0.096195,20.197993,6447.706989
0.296034,7.321207,6350.730247
0.471368,1.83015,6267.784068
0.361587,4.110206,6212.044868
0.099806,3.629206,6230.198762
0.02275,0.805208,6352.577409
0.017886,2.884477,6521.667965
0.017103,3.42315,6524.991891
0.016463,4.395952,6443.51904
0.01585,5.697699,6336.930066
0.016269,6.9524,6271.723756
0.015998,7.307001,6313.073757
0.016332,4.582755,6152.117904
0.018098,9.995255,5939.602616
0.016303,17.256982,5695.811289
0.019831,41.202413,5580.128434
0.021495,64.772058,5532.903869
0.02488,96.636913,5518.579009
0.026155,105.079269,5532.175025
0.02649,144.75672,5637.245412
0.015306,196.962992,6064.465324
0.016679,243.209395,6577.66694
0.019795,253.931392,6725.880673
0.022175,221.475594,6722.713487
0.028749,266.084249,6709.896539
0.027941,277.255699,6672.159208
0.029959,296.685493,6659.868715
0.030896,296.155835,6628.736816
0.029488,297.283633,6631.972304
0.0128,306.917879,6661.846232
0.014257,327.435066,6702.515847
0.016063,325.372386,6637.264991
0.01198,320.049807,6510.177146
0.013825,321.614981,6372.801612
0.0135,317.584192,6249.638754
0.013774,321.897784,6080.684745
0.015174,322.81093,5859.951969
0.016451,315.425057,5602.938282
0.012661,316.087934,5374.477112
0.012742,310.470758,5222.351598
0.013226,296.017979,5160.676505
0.016955,300.829009,5118.393644
0.015942,294.294878,5113.659252
0.019007,276.313707,5257.57769
0.014521,255.970278,5698.362843
0.014617,235.790778,6226.478514
0.016983,235.821004,6410.140774
0.02269,223.720165,6425.862809
0.027656,184.855814,6361.64848
0.036231,170.886753,6181.160706
0.034269,124.903966,6126.271275
0.025771,126.415052,6092.657434
0.021319,121.57685,6076.004564
0.016522,113.932368,6150.128324
0.016681,143.747447,6247.601963
0.019462,161.64842,6166.344348
0.018246,171.220389,6054.704029
0.015933,188.642742,5943.644557
0.013925,180.794527,5858.995853
0.016144,173.943454,5831.562984
0.011558,169.317029,5737.697363
0.011168,154.796554,5516.016455
0.014052,171.280729,5314.209854
0.013168,154.240071,5188.777126
0.013924,158.152665,5094.224664
0.019785,184.569782,5096.097615
0.020333,216.648111,5148.002039
0.018938,245.702882,5274.164942
0.012017,254.43594,5722.834094
0.014118,273.707006,6240.800153
0.016823,302.289986,6444.642699
0.021071,309.942234,6465.685089
0.02226,309.268557,6462.073641
0.030722,309.87168,6444.165177
0.028029,319.134258,6424.049774
0.026537,323.253828,6365.96337
0.028723,318.428406,6321.743262
0.017446,317.210581,6300.558382
0.017338,326.329755,6310.588321
0.01848,319.563527,6074.325531
0.014914,294.291409,5934.301424
0.013961,274.788827,5790.852056
0.016387,248.473554,5743.962148
0.014919,220.164252,5608.85984
0.013975,189.118349,5385.779009
0.015448,196.372772,5181.691114
0.015873,196.29621,4977.994113
0.019363,162.546208,4836.851118
0.023423,125.199655,4749.790138
0.026401,87.393102,4708.716585
0.023182,57.939047,4700.335705
0.026126,16.586044,4703.256794
0.015142,14.876354,4776.259433
0.01619,10.821189,4863.498288
0.018104,4.901186,5056.690687
0.026763,3.430185,5232.720079
0.026449,5.694185,5398.368537
0.028855,12.273189,5474.277799
0.038931,27.879193,5501.184906
0.030868,39.936193,5501.599432
0.027295,54.534194,5499.548422
0.020106,60.093198,5596.352771
0.025151,94.585209,5686.803707
0.019536,148.533213,5656.27339
0.019095,183.722215,5559.834068
0.023858,188.953216,5378.732773
0.025124,173.291215,5164.0673
0.021653,153.284216,4962.234847
0.022602,127.110217,4786.026979
0.019327,109.903217,4663.911423
0.014944,103.842212,4524.180692
0.018823,129.452213,4403.671678
0.017465,143.853213,4271.95618
0.018795,172.993212,4229.268861
0.021541,163.303213,4175.915685
0.021528,174.403216,4151.347945
0.016472,172.396213,4213.723965
0.02326,176.833213,4261.061128
0.030838,174.64221,4367.062717
0.031322,176.795209,4505.037197
0.035084,178.007209,4652.4809
0.05357,188.156209,4720.507812
0.058723,203.995209,4759.900294
0.052695,203.38621,4771.598876
0.053677,185.74521,4802.732179
0.040162,171.01621,4860.109541
0.039026,143.947207,4984.15408
0.038312,113.903205,4966.319777
0.034421,136.395758,4925.58458
0.029877,123.172658,4849.285447
0.032131,137.170708,4762.302696
0.031606,109.477755,4672.93119
0.03676,107.886652,4483.021397
0.04546,110.106708,4290.623702
0.047156,77.03671,4110.528435
0.053493,56.168508,3976.41179
0.050287,43.036657,3909.921316
0.052171,36.042754,3908.381619
0.065102,37.017605,3920.458671
0.058541,38.145554,4082.14175
0.047784,31.681501,4579.746664
0.049795,38.385619,5097.35301
0.046728,51.161961,5176.872582
0.048717,49.545512,5130.476442
0.058227,48.499159,5127.647784
0.065257,33.505195,5132.951508
0.064093,34.644094,5122.517432
0.064831,34.346243,5098.745232
0.05511,38.351091,5117.781579
0.040649,46.485041,5181.666383
0.050147,54.19619,5271.664078
0.042673,51.564093,5232.786367
0.043573,43.073094,5114.257155
0.042651,30.850393,5025.378418
0.044882,22.251093,4929.515835
0.047479,16.310946,4820.899011
0.044973,12.979096,4641.813924
0.045786,9.864146,4425.771195
0.044734,11.957046,4206.120455
0.040182,12.229195,4085.45343
0.052549,7.425193,3995.505572
0.050007,3.667193,3977.973356
0.04605,2.954,3987.447042
0.056547,2.497,4143.797352
0.048281,2.591,4665.88192
0.045125,1.666,5108.387847
0.047614,4.596,5261.90319
0.051099,4.186033,5252.167296
0.079634,3.479184,5237.010172
0.17178,2.998,5207.608515
0.273047,7.68908,5236.68747
0.163066,12.453994,5241.787636
0.097603,16.912189,5241.289797
0.057122,16.3882,5307.166103
0.051108,11.605186,5415.217341
0.054224,9.153,5390.470876
0.061931,11.277,5353.548149
0.051926,8.479,5243.62966
0.053019,5.229,5122.823765
0.052951,8.91,4988.458325
0.053454,11.478,4831.41116
0.052894,11.243193,4618.87369
0.051801,16.291194,4364.111787
0.055627,35.410192,4188.47843
0.055601,42.460195,4101.524778
0.059529,55.865194,4069.789437
0.054861,69.712193,4118.604637
0.055705,84.169196,4281.433071
0.056568,97.222191,4716.119055
0.051151,96.697191,5209.668304
0.05559,100.832191,5296.937072
0.062616,97.77519,5247.079551
0.321706,72.283189,5166.163494
1.222431,41.849193,5046.991238
1.831904,30.939342,4957.956316
1.420962,45.877895,4880.685593
0.363859,77.210152,4871.310861
0.057544,85.96765,4965.176201
0.061056,99.572496,5140.445105
0.050215,112.748449,5128.638537
0.04414,116.770649,5006.999539
0.049122,123.874699,4917.925317
0.044088,132.98265,4842.604678
0.050143,138.410699,4699.405127
0.049788,141.400653,4516.506072
0.057033,136.837601,4332.344606
0.059064,135.574653,4174.734196
0.059715,131.043653,4113.446502
0.052831,131.386652,4016.738156
0.055142,133.750755,3940.000673
0.062908,123.472202,3914.863498
0.051487,109.346653,4040.200552
0.049118,107.243647,4454.396538
0.054123,100.731691,4980.682441
0.054741,81.292143,5163.538038
0.068493,69.373489,5149.630412
0.346501,97.280391,5098.631969
1.11559,104.114591,5029.539772
1.589156,84.283289,4961.357665
0.89257,78.083188,4930.63013
0.23164,71.571088,4980.88302
0.052286,49.647338,5049.422576
0.052238,48.675287,5181.560147
0.054253,64.051287,5147.320338
0.060134,47.769353,5039.160672
0.053918,29.759258,4932.773786
0.057229,25.727484,4834.008593
0.052179,22.042241,4698.656208
0.05731,15.241191,4534.782734
0.058955,13.227191,4371.325224
0.06104,24.482443,4219.518177
0.057217,33.393394,4110.539685
0.058917,27.181402,4052.873693
0.061699,14.260438,4005.192405
0.067042,24.669396,4011.230772
0.067668,38.12415,4165.482875
0.054898,58.1322,4637.187141
0.053044,67.03199,5122.604941
0.057401,53.963343,5258.584375
0.062797,50.124445,5194.824038
0.083352,48.233442,5138.365097
0.093786,54.765989,5106.237229
0.096954,49.312688,5094.998295
0.114254,32.562388,5059.949274
0.075663,28.63434,5025.495634
0.05428,25.787389,5075.77732
0.058979,7.235188,5192.422789
0.05772,2.957187,5190.466541
0.044941,1.856,5095.712004
0.044521,1.701,4975.62642
0.044054,1.929,4795.281809
0.04016,1.78455,4621.930866
0.047468,2.215742,4457.644387
0.049473,5.616594,4298.900506
0.051098,12.339596,4158.167347
0.053437,19.143698,4048.873652
0.056516,28.285749,3977.182437
0.057807,34.123702,3935.406191
0.054543,30.641051,3955.345719
0.055896,28.161752,4000.613425
0.048385,34.661702,4115.689094
0.051195,34.050703,4213.603298
0.051635,28.025599,4436.467174
0.060377,25.082699,4641.477128
0.059235,17.313947,4829.883751
0.07989,16.536696,4867.353898
0.101,12.777545,4856.837293
0.07543,8.013444,4813.750871
0.063511,9.625643,4835.793381
0.04888,15.317445,4860.78807
0.049692,18.457845,5012.429701
0.048064,17.932743,5041.016165
0.048084,23.100651,4969.90532
0.038879,32.838606,4838.771496
0.037519,32.456707,4696.601773
0.037251,38.537211,4614.416093
0.035768,47.718213,4518.648666
0.036822,54.605214,4433.290057
0.037306,56.943216,4379.818878
0.039683,70.03722,4303.431603
0.045004,74.945221,4207.114224
0.052786,75.723223,4163.399744
0.053609,83.692222,4125.342911
0.050029,80.946221,4128.660745
0.044668,77.342221,4224.219272
0.046548,64.903216,4296.343621
0.04546,43.718207,4432.763556
0.04655,26.563204,4577.188447
0.050117,22.483205,4707.799318
0.056264,21.252205,4759.203391
0.069098,32.667209,4798.83026
0.058564,32.236208,4785.745845
0.040826,24.982207,4830.720954
0.046073,17.647203,4901.842868
0.040465,20.026204,5037.83538
0.042346,16.382201,5089.737868
0.039482,6.023201,5037.224879
0.031603,4.353202,4981.746764
0.028296,1.253202,4937.93927
0.033201,1.642203,4870.091064
0.044917,3.681,4721.154894
0.043786,7.203206,4568.436448
0.045019,6.357206,4425.17029
0.0438,6.861207,4328.162712
0.040892,12.440211,4244.814548
0.050859,15.00621,4226.216726
0.047971,21.833211,4241.308865
0.049994,31.648211,4403.470618
0.043703,31.63621,4933.294906
0.046843,36.562209,5509.289119
0.0509,59.445216,5623.674854
0.054133,56.155211,5610.60023
0.149155,39.061158,5552.896699
0.360858,29.296203,5447.539993
0.443617,32.087554,5424.083656
0.245361,27.0716,5391.15815
0.086164,23.5132,5406.363414
0.045965,33.032752,5487.447413
0.047783,29.635253,5604.251145
0.040534,14.288452,5599.99723
0.040141,32.527554,5511.00112
0.042055,41.72281,5402.398772
0.046206,48.097455,5408.481329
0.046315,52.003411,5284.749997
0.042358,52.602506,5053.55603
0.037428,76.553402,4799.61752
0.035179,76.776651,4565.000929
0.036398,81.637254,4433.930634
0.039575,106.002307,4382.277059
0.046262,106.850207,4335.280488
0.047508,110.309207,4321.571057
0.049301,125.370208,4499.659741
0.039688,125.940306,4989.864263
0.040584,127.771554,5418.64729
0.041648,132.108604,5537.426116
0.042718,144.78745,5516.68549
0.051818,136.199248,5474.798776
0.057482,140.45835,5485.826202
0.059856,126.837252,5465.971196
0.055561,123.046152,5401.009323
0.042209,120.81415,5386.973196
0.034181,107.140503,5390.604593
0.014875,102.156253,5465.825122
0.028007,118.479655,5444.474175
0.038072,111.394405,5369.831979
0.033425,112.180305,5287.136469
0.024271,97.153456,5169.519601
0.034256,80.200405,5084.308626
0.034243,72.228401,4880.410811
0.037504,67.649501,4641.615513
0.042097,55.4956,4458.116158
0.040926,52.548402,4334.619552
0.041916,44.329453,4245.564047
0.043277,36.961401,4233.276252
0.038005,33.18345,4252.043329
0.033225,26.301696,4351.668494
0.03406,26.478193,4837.023649
0.031779,23.645191,5264.597579
0.037329,17.228186,5391.517453
0.039984,10.427183,5344.80991
0.04926,7.665182,5352.40564
0.059832,8.419633,5408.969289
0.067558,15.314187,5378.374696
0.069153,15.513186,5342.661957
0.063461,15.934137,5334.361518
0.032649,15.981438,5377.588046
0.02763,18.863138,5438.999412
0.026673,17.112188,5404.321829
0.028692,14.009192,5337.764883
0.029379,14.641195,5329.474695
0.028398,12.144192,5257.161127
0.029535,15.051192,5112.836551
0.028651,7.420192,4967.659974
0.028178,4.850193,4751.019307
0.11309,3.357193,4539.966989
0.112775,3.916193,4424.811321
0.111419,4.004193,4390.163605
0.11512,6.626193,4360.240551
0.119761,7.872,4383.507636
0.115668,4.663,4562.697121
0.111915,7.379,5061.643324
0.114298,5.207,5433.71796
0.117913,3.086,5580.427885
0.120262,6.594,5552.936019
0.125294,5.917,5657.001003
0.136686,5.442,5664.818137
0.156805,2.26,5636.170322
0.1388,0.516,5586.948883
0.125541,0.5,5505.420125
0.112531,0.297,5567.060323
0.112934,0.649,5702.140874
0.114538,0.244,5708.520373
0.113313,0.151,5611.330448
0.109499,0.834,5534.065696
0.109646,0.438,5536.067534
0.110443,0.219,5389.605444
0.114939,0.867,5247.002323
0.113512,1.262,5079.890742
0.110555,1.237,4851.772303
0.109162,1.158,4725.403693
0.114297,2.524,4654.118755
0.114951,3.365,4611.769825
0.119662,6.805,4615.298617
0.115921,5.685,4768.897958
0.108303,5.782,5212.198944
0.111041,6.126,5675.796529
0.114798,6.146,5881.861021
0.120128,8.09,5871.801258
0.160856,7.315,5815.953554
0.256819,9.111,5718.329144
0.354575,12.304187,5647.62578
0.400931,14.57519,5549.965375
0.288667,19.427189,5533.776603
0.148159,13.879193,5604.276049
0.108073,9.195193,5789.428292
0.102518,5.675193,5859.633748
0.098762,1.440203,5834.182101
0.098622,1.018,5783.540995
0.097814,0.441,5737.67219
0.098044,0.113,5546.036831
0.099212,2.521382,5375.183922
0.100175,6.049388,5248.883338
0.098871,22.681389,5122.382213
0.098399,30.529312,5094.785067
0.100673,22.1773,5065.389841
0.103354,22.537401,5054.485811
0.103917,32.473404,5080.204404
0.104348,46.945406,5149.277428
0.097205,50.977403,5249.42292
0.101083,56.665399,5445.164687
0.104427,58.321394,5623.075254
0.110213,42.481396,5735.88637
0.121515,46.657388,5899.123211
0.211069,52.60921,5922.406673
0.280259,55.897373,5944.805436
0.248548,66.001213,5949.633234
0.16438,73.105214,5922.248046
0.106481,79.801216,5965.203308
0.101959,76.918666,6067.58937
0.105316,99.046993,6110.106421
0.106166,98.038951,6054.955283
0.098997,116.6752,5996.773735
0.100682,141.43095,5947.502808
0.102544,151.211303,5868.196111
0.100515,150.083006,5742.156776
0.099368,140.92733,5653.673398
0.101521,128.267234,5523.00222
0.102319,138.89926,5441.978692
0.102487,126.347405,5401.898014
0.106054,119.123354,5367.426272
0.106989,119.807309,5355.155183
0.105692,130.475685,5363.284128
0.098431,136.223568,5435.861561
0.099967,144.87586,5575.679629
0.115597,153.071619,5751.17778
0.114065,163.728174,5948.217303
0.134342,165.995726,6030.232937
0.187559,164.987745,6068.676499
0.230571,165.419369,6109.871914
0.24248,159.743419,6095.332859
0.188803,163.739268,6046.100295
0.110572,165.923427,5972.495853
0.10189,160.535397,6120.262168
0.1061,159.863268,6157.799891
0.107747,157.415417,6122.981287
0.104328,155.233434,6060.63995
0.099549,147.745421,6078.193541
0.097413,143.353599,6046.204384
0.098201,143.209398,5897.128664
0.096065,124.273395,5675.469896
0.098712,125.713396,5469.815576
0.096469,112.537394,5349.892116
0.09918,102.745382,5271.636289
0.104193,88.705381,5225.387467
0.111916,94.613378,5222.84696
0.111947,120.185377,5406.598056
0.103114,140.663376,5839.915742
0.110723,141.164371,6277.654904
0.113101,137.259292,6407.145972
0.113381,152.474276,6378.805997
0.121374,175.230369,6343.310546
0.116999,171.529366,6293.172625
0.11519,163.792193,6267.786107
0.113674,157.922358,6181.21696
0.114123,163.12719,6144.890612
0.100669,177.662364,6152.257452
0.101206,186.717198,6240.742471
0.103653,178.797365,6203.807101
0.10069,166.548197,6066.890032
0.09753,157.3522,5945.504741
0.101376,150.404366,5882.400111
0.1033,143.3062,5748.390603
0.098195,165.840201,5510.154237
0.098872,164.684199,5253.201189
0.015486,165.418364,4947.589844
0.015854,143.255205,4799.646717
0.014167,142.859204,4703.508457
0.016736,162.805204,4655.43761
0.017285,166.799204,4659.212575
0.017378,158.671365,4787.3335
0.015087,137.512195,5244.356766
0.01852,151.081195,5740.420972
0.021478,136.209192,5810.744467
0.046321,127.800192,5748.016997
0.11419,117.124195,5711.683219
0.233217,107.770146,5649.259516
0.111358,117.882695,5640.269091
0.117192,168.523702,5601.595162
0.058535,193.556756,5586.742772
0.023438,205.778705,5575.197384
0.020753,198.628055,5662.079726
0.023212,306.30566,5630.254509
0.020411,315.35981,5514.223915
0.019428,341.623711,5414.583037
0.018518,356.807663,5321.244159
0.019427,356.903014,5199.743027
0.018668,345.579714,5014.800482
0.023021,348.220665,4754.073811
0.023539,344.842767,4536.756621
0.024676,344.991643,4395.037146
0.023513,347.94863,4305.308637
0.030396,351.046731,4257.393232
0.029476,347.235642,4243.488889
0.023704,346.757169,4362.204867
0.020873,344.761616,4815.642144
0.028004,350.877711,5250.180322
0.028772,348.796805,5358.855864
0.048507,342.523573,5314.125809
0.250234,340.39152,5270.45516
0.550968,330.948439,5266.454551
0.447246,333.747289,5251.646002
0.284395,329.22049,5214.815773
0.090028,287.648338,5197.630915
0.032526,283.430288,5239.588378
0.028724,266.975335,5348.081256
0.0265,235.753183,5359.106315
0.022589,177.300272,5257.926575
0.02219,142.639268,5150.050259
0.028049,120.378368,5079.372527
0.025918,121.546315,4966.681619
0.027572,144.147587,4752.82344
0.02641,173.14456,4547.787907
0.027679,258.389614,4410.76166
0.03372,291.243664,4307.089289
0.037831,323.624714,4249.245703
0.043175,351.544717,4253.590348
0.045874,353.245068,4275.012566
0.043621,348.410764,4438.463016
0.035966,333.788761,4965.126788
0.037521,321.734759,5539.80125
0.0403,302.459855,5718.701791
0.280654,307.708806,5662.850593
1.718741,291.043155,5536.260095
3.672901,272.974789,5339.908653
4.73134,232.946221,5169.824925
4.302819,219.11203,5100.720831
2.380692,203.094982,5090.561197
0.477017,187.777407,5192.451945
0.041096,270.766209,5444.654038
0.035559,292.553854,5598.874746
0.037277,275.230807,5570.834932
0.033152,248.665853,5514.531374
0.018637,187.675851,5471.203072
0.013104,181.233202,5400.262693
0.017142,143.534796,5221.52874
0.022304,107.486799,5040.065205
0.022327,87.077801,4890.716655
0.028402,52.119198,4796.682296
0.035577,28.777792,4745.803684
0.041258,18.55174,4738.313621
0.041211,34.837963,4766.776023
0.041326,63.247141,4901.23381
0.036401,104.913793,5307.697313
0.035398,206.767123,5842.937228
0.037672,260.789265,6008.671011
0.122717,282.176114,5996.801741
0.745365,283.009013,5909.430108
1.380619,275.593959,5813.058182
2.027615,240.263156,5711.583485
2.200723,198.784706,5597.133225
0.975473,170.878851,5564.378654
0.17221,204.024908,5569.543415
0.040236,228.436207,5664.934413
0.037585,243.201107,5753.266161
0.033446,244.516107,5797.977894
0.037667,265.553077,5754.407154
0.032287,296.505266,5591.020383
0.031701,335.195165,5426.428001
0.029989,359.406227,5241.502259
0.025534,371.194117,5081.018716
0.020085,360.941414,4914.608779
0.022516,324.585065,4776.227688
0.023895,332.230172,4688.924545
0.027169,339.735169,4648.184603
0.027472,335.445416,4637.061765
0.030495,343.373191,4683.581173
0.021207,338.057213,4819.795426
0.020069,324.627132,5001.627278
0.023654,316.104515,5231.71558
0.06362,309.183956,5453.647508
0.284931,283.628804,5573.094338
1.387918,279.866703,5543.394172
3.313472,316.150906,5412.920004
2.315552,315.475422,5258.152701
0.543084,301.553307,5220.75911
0.051597,303.237549,5243.672173
0.019248,299.259713,5352.608534
0.012867,270.960609,5517.25132
0.013298,246.035608,5507.99075
0.020149,254.515157,5365.304536
0.019196,242.703924,5206.56447
0.015906,212.542762,4995.070076
0.018855,142.324659,4828.366457
0.015861,182.125868,4687.499256
0.018251,176.428755,4524.004833
0.01988,189.241661,4395.42273
0.020433,242.252009,4309.90867
0.024181,309.434813,4263.439693
0.02502,327.830765,4251.811998
0.026105,330.708616,4278.350078
0.020311,319.140813,4381.462999
0.019695,319.740657,4471.183119
0.023202,358.711863,4574.173799
0.035524,364.154862,4752.343184
0.151984,354.862812,4872.719405
0.300426,364.949811,4888.034596
0.339992,361.860062,4849.064042
0.161465,360.388862,4815.683845
0.051959,359.465761,4845.804464
0.022447,364.661863,4891.512361
0.023514,358.453815,4978.680717
0.019845,362.341764,5024.084291
0.016909,358.873864,4974.797625
0.019634,349.453865,4914.809466
0.01067,338.120817,4812.130977
0.010259,339.088698,4693.962482
0.014581,352.59158,4549.737855
0.016497,351.02058,4376.654935
0.015802,309.39176,4216.565038
0.017367,279.88977,4133.991945
0.023513,286.436819,4093.294362
0.026791,264.731721,4094.332853
0.022052,260.226813,4109.242119
0.023464,246.020811,4259.832919
0.016746,247.624757,4774.288795
0.01981,279.996804,5361.672971
0.021912,286.797851,5437.509198
0.164484,275.049949,5317.647419
1.113988,272.383951,5202.147491
3.47945,262.577829,5060.834026
5.715695,254.380462,4939.205268
5.957987,260.780235,4798.772552
3.682557,269.030185,4757.76866
0.849983,262.335485,4835.268659
0.027053,287.521772,5028.030274
0.016527,288.007853,5160.207026
0.016127,264.699299,5175.42482
0.01326,286.109957,5169.252456
0.012776,289.931107,5108.418156
0.012033,274.83306,5024.205595
0.011254,253.089112,4830.155853
0.013245,271.886112,4592.365153
0.012162,233.200063,4431.337829
0.013004,175.266224,4323.271881
0.013492,191.622259,4258.046611
0.02012,184.749023,4193.909107
0.016174,161.776158,4218.817595
0.017045,174.970904,4411.006847
0.011271,131.843115,4981.856371
0.016189,82.6549,5581.067513
0.017517,52.273242,5763.55118
0.119495,29.426908,5727.387097
0.667225,18.797843,5586.97344
1.571469,18.702639,5416.849127
1.3618,17.076787,5312.27316
0.294948,17.258896,5312.057685
0.05398,14.421605,5465.983103
0.031761,20.618189,5549.480483
0.016414,4.482839,5656.143569
0.012186,20.84784,5655.148819
0.013618,21.784141,5558.909168
0.014498,7.55779,5466.982352
0.013741,5.525191,5360.163408
0.012385,2.735191,5255.371979
0.014854,1.289191,5042.836313
0.009984,0.948,4825.835889
0.011289,0.909,4607.385782
0.014985,2.013,4461.752091
0.014735,2.235,4401.080761
0.0208,6.406,4372.394959
0.025436,9.041,4360.388817
0.020336,7.134,4498.061633
0.015102,1.982,5032.253622
0.015664,1.158,5609.368392
0.017043,0.266,5752.209778
0.028636,0.398,5731.818383
0.110162,6.57,5700.292043
0.38626,28.169186,5635.410211
0.710201,20.047186,5578.270436
0.661176,27.015187,5546.103063
0.469711,40.798071,5601.963325
0.127422,43.423092,5664.145686
0.0148,57.2702,5801.224049
0.013517,61.827201,5901.995477
0.01246,96.231203,5834.43786
0.012475,125.164375,5771.225483
0.008972,153.189199,5722.240964
0.007606,164.02638,5658.468142
0.007857,161.022387,5494.858098
0.006774,202.657393,5334.143017
0.009796,200.227392,5135.763034
0.007823,219.563397,5023.030991
0.007404,213.941399,4987.605688
0.01527,198.853394,4932.260563
0.01401,187.32239,4938.619505
0.015385,194.71139,5145.520011
0.007372,176.784388,5728.612873
0.011449,159.552393,6294.034101
0.015353,126.412395,6338.889537
0.246458,98.195375,6295.386125
1.211902,76.09365,6134.683205
2.817238,75.272935,5927.628338
4.341086,65.279587,5752.772525
4.272829,37.658457,5625.681732
1.404043,32.724022,5609.376581
0.075156,25.4513,5692.780426
0.010282,17.450089,5891.147105
0.012701,7.832187,6013.475815
0.009469,3.457187,5992.825936
0.007917,0.249359,5939.164018
0.007053,0.24915,5877.557613
0.006409,2.09885,5885.563185
0.010078,9.59804,5708.879508
0.009283,25.693623,5481.053686
0.006052,41.50827,5226.689992
0.00655,67.312377,5101.550738
0.009181,95.952781,5031.243043
0.013421,122.398375,5001.235031
0.013625,169.191429,5053.075004
0.015078,219.013842,5214.203027
0.006505,215.41039,5728.829979
0.0098,216.34048,6247.343333
0.011134,239.859525,6376.034139
0.031502,254.211456,6343.044287
0.118986,206.473222,6325.013454
0.184374,148.120048,6245.8893
0.070891,103.619505,6184.631476
0.037684,94.099996,6111.8847
0.028886,59.341993,6095.770257
0.02091,53.423201,6073.042419
0.009358,69.960344,6104.26164
0.010911,89.571217,6137.953131
0.007268,78.24317,6042.572304
0.006376,51.749487,5916.551736
0.007589,23.656259,5751.652386
0.006754,26.367242,5570.597945
0.007215,20.554474,5387.300208
0.008812,19.502369,5248.597961
0.006495,26.460481,5166.742085
0.005854,41.10558,5084.303713
0.00848,31.03377,5025.81752
0.014234,38.218476,5022.079628
0.013719,37.238966,5047.03442
0.01276,30.821634,5147.905138
0.007878,14.3712,5331.774373
0.012081,9.430112,5538.541598
0.013099,22.282738,5758.136043
0.04245,31.655773,5856.965158
0.389336,43.846761,5871.821347
0.967248,69.246192,5759.446072
1.524173,103.590298,5605.819672
1.46269,145.848899,5602.457431
0.91039,223.375053,5553.167256
0.22723,251.592556,5611.230057
0.012906,288.04646,5748.102249
0.010148,295.127786,5958.697128
0.012278,301.191001,5910.895917
0.010043,289.637648,5731.73498
0.007873,267.978663,5508.599672
0.005946,216.448645,5340.564715
0.011173,202.499489,5159.457395
0.011524,167.210557,4999.287542
0.013058,126.521426,4856.444797
0.011529,139.197213,4733.742402
0.009707,147.727683,4617.740233
0.015568,166.075063,4578.435781
0.014957,135.873013,4539.614443
0.0158,95.826152,4578.290699
0.008892,70.786003,4634.760239
0.012293,50.930748,4710.7976
0.011703,41.444854,4831.297839
0.030537,40.160091,5035.091661
0.221588,49.230742,5126.970619
0.757415,52.093447,5065.223474
1.452778,44.300941,4967.413817
1.6355,63.27578,4914.865343
0.709695,75.131029,4937.645612
0.137888,65.333271,5029.760894
0.015959,53.320699,5241.308468
0.012383,101.016899,5477.88391
0.012557,113.161951,5501.676236
0.011112,97.613202,5470.570518
0.007824,121.572955,5428.128355
0.005863,61.972919,5383.153974
0.011387,41.7782,5219.087978
0.011731,46.560371,5021.65413
0.010308,68.439104,4845.403664
0.009974,62.686071,4689.852909
0.010906,64.538902,4618.42136
0.012735,63.718883,4594.009825
0.013258,67.609436,4640.217878
0.01266,53.970844,4834.725139
0.008039,33.169911,5249.408171
0.011796,47.433841,5814.594548
0.014756,69.617062,5952.941453
0.036984,105.851145,5928.613765
0.278636,166.469751,5857.12764
0.538559,154.165499,5776.870952
0.554767,124.127057,5721.142846
0.262341,114.271034,5655.566911
0.177038,119.770235,5648.692348
0.052247,107.850643,5620.877572
0.018533,119.132648,5676.795253
0.014868,106.789753,5732.764829
0.015098,86.926847,5651.621114
0.013052,99.033945,5643.228842
0.013102,105.198296,5547.652671
0.011167,140.616951,5413.834215
0.010596,168.912215,5189.811176
0.014375,129.235852,4946.508341
0.015957,134.034004,4703.692969
0.009287,145.774907,4597.706265
0.015708,146.895014,4533.176643
0.023608,155.182857,4503.466853
0.019258,195.346108,4512.158195
0.016717,173.986954,4682.524567
0.013987,190.660802,5212.195739
0.017432,245.228805,5777.144852
0.020258,294.689859,5900.418678
0.036838,257.380055,5846.93569
0.325217,233.421955,5743.949274
0.650793,217.776905,5647.122106
1.065348,177.268454,5630.283224
0.444253,139.405392,5561.914171
0.398509,117.343465,5531.201618
0.129464,72.534454,5551.236696
0.019861,49.141491,5645.229395
0.016951,42.10864,5743.52393
0.015504,39.493587,5666.133806
0.013758,52.085989,5575.272964
0.013643,61.689643,5477.438694
0.013154,65.098644,5341.966638
0.012186,55.991744,5117.679383
0.013181,90.728046,4866.569006
0.015452,128.180753,4672.345467
0.015818,151.237803,4543.640099
0.017374,221.476857,4478.55583
0.021493,220.147159,4453.993045
0.01977,215.328904,4480.754974
0.018513,246.296904,4648.463179
0.01335,258.805257,5212.070683
0.013525,252.338952,5769.403343
0.015426,221.595907,5884.040572
0.109313,243.022103,5823.638429
0.324714,233.156293,5753.793139
0.476357,222.52579,5671.417949
0.592872,189.094945,5570.369122
0.398509,216.386964,5434.391657
0.134085,242.393066,5331.01446
0.03407,273.054874,5333.417746
0.018763,268.908958,5462.800562
0.016871,296.675959,5485.712358
0.017363,295.022909,5358.50555
0.016567,303.033059,5262.390041
0.016851,305.926311,5179.981298
0.015662,283.19506,5033.724597
0.014596,280.560062,4819.465405
